Active,FirstName,LastName,GenderAsString,CantonName,CantonAbbreviation,CouncilName,ParlGroupName,ParlGroupAbbreviation,PartyName,PartyAbbreviation,MaritalStatusText,BirthPlace_City,BirthPlace_Canton,Mandates,DateJoining,DateLeaving,Citizenship,DateOfBirth,DateOfDeath
FALSE,Hans,Hilfiker,m,Argovie,AG,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,6/6/1921,12/3/1922,Boswil (AG),5/12/1892,5/5/1967
FALSE,Hugues,Hiltpold,m,Genève,GE,Conseil national,Groupe radical-libéral,RL,Parti radical-démocratique suisse,PRD,,Zurich,Zurich,Législatif cantonal: depuis novembre 2001 jusqu'à novembre 2007,12/3/2007,12/4/2011,Carouge (GE),5/5/1969,
FALSE,Hugues,Hiltpold,m,Genève,GE,Conseil national,Groupe libéral-radical,RL,PLR.Les Libéraux-Radicaux,PLR,,Zurich,Zurich,Législatif cantonal: depuis novembre 2001 jusqu'à novembre 2007,12/5/2011,11/29/2015,Carouge (GE),5/5/1969,
TRUE,Hugues,Hiltpold,m,Genève,GE,Conseil national,Groupe libéral-radical,RL,PLR.Les Libéraux-Radicaux,PLR,,Zurich,Zurich,Législatif cantonal: depuis novembre 2001 jusqu'à novembre 2007,11/30/2015,,Carouge (GE),5/5/1969,
FALSE,Rudolf,Hilty,m,St-Gall,SG,Conseil national,Centre,MC,Parti radical-démocratique suisse,PRD,,,,,12/2/1872,11/30/1884,Grabs (SG),3/5/1815,7/8/1905
FALSE,Carl,Hilty,m,St-Gall,SG,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/1/1890,10/12/1909,"Grabs (SG),Coire (GR)",2/28/1833,10/12/1909
FALSE,Paravizin,Hilty,m,St-Gall,SG,Conseil national,Centre,MC,Parti radical-démocratique suisse,PRD,,,,,12/3/1860,3/17/1866,Grabs (SG),12/7/1806,3/17/1866
FALSE,Johann D.,Hirter,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,6/4/1894,11/1/1919,"Berne (BE),Mühlethurnen (BE)",6/6/1855,10/4/1926
FALSE,Johann D.,Hirter,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,6/4/1894,11/1/1919,"Berne (BE),Mühlethurnen (BE)",6/6/1855,10/4/1926
FALSE,Johann D.,Hirter,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,6/4/1894,11/1/1919,"Berne (BE),Mühlethurnen (BE)",6/6/1855,10/4/1926
FALSE,Eugène,Hirzel,m,Vaud,VD,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/2/1935,12/2/1951,Coinsins (VD),8/14/1898,7/17/1972
FALSE,Christian-Albert,Hitz,m,Grisons,GR,Conseil national,Groupe communiste,Ko,Parti communiste,PC,,,,,1/23/1922,12/6/1925,Klosters-Serneus (GR),6/28/1883,11/30/1954
FALSE,Christian-Albert,Hitz,m,Grisons,GR,Conseil national,Groupe communiste,Ko,Parti communiste,PC,,,,,1/23/1922,12/6/1925,Klosters-Serneus (GR),6/28/1883,11/30/1954
FALSE,Norbert,Hochreutener,m,Berne,BE,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Niedergösgen,Soleure,,12/1/2003,12/2/2007,Eggersriet (SG),6/10/1946,
FALSE,Norbert,Hochreutener,m,Berne,BE,Conseil national,Groupe PDC/PEV/PVL,CEg,Parti démocrate-chrétien suisse,PDC,,Niedergösgen,Soleure,,12/3/2007,12/4/2011,Eggersriet (SG),6/10/1946,
FALSE,Norbert,Hochreutener,m,Berne,BE,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,Niedergösgen,Soleure,,12/4/1995,12/5/1999,Eggersriet (SG),6/10/1946,
FALSE,Candid,Hochstrasser,m,Lucerne,LU,Conseil national,,,Conservateurs,Cons*,,,,,12/5/1881,12/30/1908,Willisau Stadt (LU),11/22/1846,12/30/1908
FALSE,Antonio,Hodgers,m,Genève,GE,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Buenos Aires,,Législatif cantonal: depuis octobre 1997 jusqu'à novembre 2007,12/3/2007,12/4/2011,Meyrin (GE),2/7/1976,
FALSE,Antonio,Hodgers,m,Genève,GE,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Buenos Aires,,Législatif cantonal: depuis octobre 1997 jusqu'à novembre 2007,12/3/2007,12/4/2011,Meyrin (GE),2/7/1976,
FALSE,Antonio,Hodgers,m,Genève,GE,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Buenos Aires,,Législatif cantonal: depuis octobre 1997 jusqu'à novembre 2007,12/5/2011,11/26/2013,Meyrin (GE),2/7/1976,
FALSE,Benedikt Anton Wolfgang,Hoefliger,m,St-Gall,SG,Conseil des Etats,,,Conservateurs,Cons*,,,,,6/1/1861,6/1/1864,Rapperswil (SG),9/12/1811,6/17/1886
FALSE,Walther,Hofer,m,Berne,BE,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,12/2/1963,11/25/1979,Rapperswil (BE),11/10/1920,6/1/2013
FALSE,Michael,Hofer,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/1/1902,11/1/1919,Hasle b. Burgdorf (BE),7/9/1851,4/4/1922
FALSE,Joh. Friedrich,Hofer,m,Berne,BE,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,6/5/1876,6/1/1877,Walkringen (BE),6/24/1832,11/14/1894
FALSE,Hans,Hofer,m,St-Gall,SG,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/4/1967,11/30/1975,Bannwil (BE),9/28/1913,3/4/1997
FALSE,Hans,Hofer,m,Berne,BE,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,"Paysans, Artisans et Bourgeois",PAB,,,,,12/2/1935,7/23/1953,Biglen (BE),3/5/1889,7/23/1953
FALSE,Karl J.,Hoffmann,m,St-Gall,SG,Conseil des Etats,,,,,,,,,7/7/1873,11/30/1890,St-Gall (SG),2/2/1820,7/26/1895
FALSE,Karl J.,Hoffmann,m,St-Gall,SG,Conseil des Etats,,,,,,,,,7/7/1873,11/30/1890,St-Gall (SG),2/2/1820,7/26/1895
FALSE,Karl J.,Hoffmann,m,St-Gall,SG,Conseil des Etats,,,,,,,,,7/7/1873,11/30/1890,St-Gall (SG),2/2/1820,7/26/1895
FALSE,Karl J.,Hoffmann,m,St-Gall,SG,Conseil des Etats,,,,,,,,,7/7/1873,11/30/1890,St-Gall (SG),2/2/1820,7/26/1895
FALSE,Karl J.,Hoffmann,m,St-Gall,SG,Conseil des Etats,,,,,,,,,7/7/1873,11/30/1890,St-Gall (SG),2/2/1820,7/26/1895
FALSE,H. Arthur,Hoffmann,m,St-Gall,SG,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1914,12/31/1914,St-Gall (SG),6/18/1857,7/23/1927
FALSE,H. Arthur,Hoffmann,m,St-Gall,SG,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,4/4/1911,6/19/1917,St-Gall (SG),6/18/1857,7/23/1927
FALSE,H. Arthur,Hoffmann,m,St-Gall,SG,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,3/16/1896,4/1/1911,St-Gall (SG),6/18/1857,7/23/1927
FALSE,H. Arthur,Hoffmann,m,St-Gall,SG,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,3/16/1896,4/1/1911,St-Gall (SG),6/18/1857,7/23/1927
FALSE,H. Arthur,Hoffmann,m,St-Gall,SG,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,3/16/1896,4/1/1911,St-Gall (SG),6/18/1857,7/23/1927
FALSE,Hans,Hofmann,m,Zurich,ZH,Conseil des Etats,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Horgen,Zurich,Gemeinderat 1977 bis 1986; Kantonsrat von 1983 bis 1987; Regierungsrat von 1987 bis 1999; Präsident SVP-Kantonsratsfraktion von 1986 bis 1987,12/1/2003,12/2/2007,Horgen (ZH),3/3/1939,
FALSE,Urs,Hofmann,m,Argovie,AG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Aarau,Argovie,Einwohnerrat Aarau Januar 1982 - Dezember 1985; Stadtrat Aarau Januar 1986 - August 1996; Grosser Rat Aargau April 1997 - Dezember 1999,12/3/2007,2/28/2009,"Weiningen (TG),Aarau (AG)",11/27/1956,
FALSE,Urs,Hofmann,m,Argovie,AG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Aarau,Argovie,Einwohnerrat Aarau Januar 1982 - Dezember 1985; Stadtrat Aarau Januar 1986 - August 1996; Grosser Rat Aargau April 1997 - Dezember 1999,12/1/2003,12/2/2007,"Weiningen (TG),Aarau (AG)",11/27/1956,
FALSE,Urs,Hofmann,m,Argovie,AG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Aarau,Argovie,Einwohnerrat Aarau Januar 1982 - Dezember 1985; Stadtrat Aarau Januar 1986 - August 1996; Grosser Rat Aargau April 1997 - Dezember 1999,12/6/1999,11/30/2003,"Weiningen (TG),Aarau (AG)",11/27/1956,
FALSE,Fritz,Hofmann,m,Berne,BE,Conseil national,"Groupe des Paysans, Artisans et Bourgeois",BGB,Union Démocratique du Centre,UDC,,,,,11/29/1971,11/29/1987,Worb (BE),3/4/1924,5/24/2005
FALSE,Hans,Hofmann,m,Zurich,ZH,Conseil des Etats,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,Horgen,Zurich,Gemeinderat 1977 bis 1986; Kantonsrat von 1983 bis 1987; Regierungsrat von 1987 bis 1999; Präsident SVP-Kantonsratsfraktion von 1986 bis 1987,9/21/1998,11/30/2003,Horgen (ZH),3/3/1939,
FALSE,Emil,Hofmann,m,Thurgovie,TG,Conseil national,,,Démocrates,Dém*,,,,,10/24/1898,3/10/1927,"Kreuzlingen (TG),Weiningen (ZH)",2/21/1865,3/10/1927
FALSE,Emil,Hofmann,m,Thurgovie,TG,Conseil national,,,Démocrates,Dém*,,,,,10/24/1898,3/10/1927,"Kreuzlingen (TG),Weiningen (ZH)",2/21/1865,3/10/1927
FALSE,Emil,Hofmann,m,Thurgovie,TG,Conseil national,,,Démocrates,Dém*,,,,,10/24/1898,3/10/1927,"Kreuzlingen (TG),Weiningen (ZH)",2/21/1865,3/10/1927
FALSE,Paul,Hofmann,m,St-Gall,SG,Conseil des Etats,Groupe conservateur-catholique sociale,K,Parti conservateur chrétien-social,CCS,,,,,6/6/1966,11/25/1979,Eschenbach (SG),8/4/1913,6/3/2000
FALSE,Daniel,Hofstetter,m,Appenzell Rh.-Ext.,AR,Conseil national,Centre,MC,Libéral,Lib*,,,,,12/2/1878,1/1/1883,Gais (AR),5/23/1828,9/20/1910
FALSE,Josef,Hofstetter,m,Soleure,SO,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/7/1959,11/28/1971,Bolken (SO),7/24/1908,3/5/1986
FALSE,Alfred,Hofstetter,m,Appenzell Rh.-Ext.,AR,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,6/6/1921,3/1/1931,Gais (AR),4/28/1869,9/22/1955
FALSE,Johann Jakob,Hohl,m,Appenzell Rh.-Ext.,AR,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,6/4/1877,12/3/1911,Heiden (AR),6/7/1834,3/6/1913
FALSE,Johann Jakob,Hohl,m,Appenzell Rh.-Ext.,AR,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,6/4/1877,12/3/1911,Heiden (AR),6/7/1834,3/6/1913
FALSE,Johann Jakob,Hohl,m,Appenzell Rh.-Ext.,AR,Conseil des Etats,,,Parti radical-démocratique suisse,PRD,,,,,6/4/1877,12/3/1911,Heiden (AR),6/7/1834,3/6/1913
FALSE,Johannes,Hohl,m,Appenzell Rh.-Ext.,AR,Conseil des Etats,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,2/19/1866,6/1/1868,Wolfhalden (AR),2/23/1813,6/27/1878
FALSE,Johannes,Hohl,m,Appenzell Rh.-Ext.,AR,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/6/1869,5/1/1873,Wolfhalden (AR),2/23/1813,6/27/1878
FALSE,Hans,Hold,m,Grisons,GR,Conseil des Etats,Gauche démocratique,DL,Parti radical-démocratique suisse,PRD,,,,,7/7/1873,6/1/1881,Arosa (GR),9/1/1826,4/17/1910
FALSE,Hans,Hold,m,Grisons,GR,Conseil des Etats,Gauche démocratique,DL,Parti radical-démocratique suisse,PRD,,,,,7/3/1871,6/1/1872,Arosa (GR),9/1/1826,4/17/1910
FALSE,Fridolin,Holdener,m,Schwyz,SZ,Conseil national,,,Conservateurs,Cons*,,,,,12/2/1872,12/6/1896,Schwyz (SZ),3/6/1829,7/30/1904
FALSE,Thomas,Holenstein,m,St-Gall,SG,Conseil fédéral,,,Conservateurs,Cons*,,,,,12/16/1954,12/31/1959,Bütschwil (SG),2/7/1896,10/31/1962
FALSE,Thomas,Holenstein,m,St-Gall,SG,Conseil national,,,Conservateurs,Cons*,,,,,12/1/1902,12/2/1928,Bütschwil (SG),12/12/1858,10/11/1942
FALSE,Thomas,Holenstein,m,St-Gall,SG,Conseil fédéral,,,Parti conservateur chrétien-social,CCS,,,,,1/1/1958,12/31/1958,Bütschwil (SG),2/7/1896,10/31/1962
FALSE,Thomas,Holenstein,m,St-Gall,SG,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,6/9/1937,12/1/1954,Bütschwil (SG),2/7/1896,10/31/1962
FALSE,Thomas,Holenstein,m,St-Gall,SG,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,6/9/1937,12/1/1954,Bütschwil (SG),2/7/1896,10/31/1962
FALSE,Thomas,Holenstein,m,St-Gall,SG,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,6/9/1937,12/1/1954,Bütschwil (SG),2/7/1896,10/31/1962
FALSE,Pia,Hollenstein,f,St-Gall,SG,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Mosnang,St-Gall,Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991,12/1/2003,6/5/2006,Mosnang (SG),9/13/1950,
FALSE,Pia,Hollenstein,f,St-Gall,SG,Conseil national,Groupe des Verts,G,Parti écologiste suisse,PES,,Mosnang,St-Gall,Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991,12/1/2003,6/5/2006,Mosnang (SG),9/13/1950,
FALSE,Pia,Hollenstein,f,St-Gall,SG,Conseil national,Groupe écologiste,G,Parti écologiste suisse,PES,,Mosnang,St-Gall,Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991,12/4/1995,11/30/2003,Mosnang (SG),9/13/1950,
FALSE,Pia,Hollenstein,f,St-Gall,SG,Conseil national,Groupe écologiste,G,Parti écologiste suisse,PES,,Mosnang,St-Gall,Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991,12/4/1995,11/30/2003,Mosnang (SG),9/13/1950,
FALSE,Pia,Hollenstein,f,St-Gall,SG,Conseil national,Groupe écologiste,G,Parti écologiste suisse,PES,,Mosnang,St-Gall,Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991,11/25/1991,12/3/1995,Mosnang (SG),9/13/1950,
FALSE,Heinrich,Homberger,m,Zurich,ZH,Conseil national,,,Libéral,Lib*,,,,,11/6/1848,8/1/1851,Riedikon (ZH),7/5/1806,8/1/1851
FALSE,Niklaus,Honauer,m,Lucerne,LU,Conseil national,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/5/1955,6/1/1962,Buchrain (LU),11/10/1899,8/15/1978
FALSE,Fritz,Honegger,m,Zurich,ZH,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,12/7/1977,12/31/1982,"Fischenthal (ZH),Rüschlikon (ZH)",7/25/1917,3/4/1999
FALSE,Heinrich,Honegger,m,Zurich,ZH,Conseil national,Gauche,LG,Libéral,Lib*,,,,,1/12/1863,12/5/1869,"Zurich (ZH),Hinwil (ZH)",1/21/1832,10/18/1889
FALSE,Fritz,Honegger,m,Zurich,ZH,Conseil des Etats,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/4/1967,12/7/1977,"Fischenthal (ZH),Rüschlikon (ZH)",7/25/1917,3/4/1999
FALSE,Fritz,Honegger,m,Zurich,ZH,Conseil fédéral,,,Parti radical-démocratique suisse,PRD,,,,,1/1/1982,12/31/1982,"Fischenthal (ZH),Rüschlikon (ZH)",7/25/1917,3/4/1999
FALSE,Wilfried,Hophan,m,Obwald,OW,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,9/20/1982,4/1/1986,Näfels (GL),11/29/1918,1/10/1991
FALSE,Hans,Hoppeler,m,Zurich,ZH,Conseil national,Non inscrit,-,Parti évangélique suisse,PEV,,,,,12/1/1919,12/3/1939,Brugg (AG),3/2/1879,9/22/1945
FALSE,Otto,Höppli,m,Thurgovie,TG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/1/1919,11/30/1947,"Wängi (TG),Tuttwil (TG)",5/26/1880,10/18/1957
FALSE,Joh. Konrad,Hörni,m,Zurich,ZH,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/4/1899,11/1/1919,"Unterstammheim (ZH),Niederneunforn (TG)",2/14/1847,8/9/1926
FALSE,Werner,Hösli,m,Glaris,GL,Conseil des Etats,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Haslen,Glaris,Gemeindeschreiber Haslen: von 1982 bis 1986; Gemeinderat Haslen: von 1987 bis 1994; Gemeindepräsident Haslen: von 1995 bis 2001; Landrat: von 2001 bis 2009,6/16/2014,11/29/2015,Glarus Süd (GL),8/30/1961,
TRUE,Werner,Hösli,m,Glaris,GL,Conseil des Etats,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,marié(e),Haslen,Glaris,Gemeindeschreiber Haslen: von 1982 bis 1986; Gemeinderat Haslen: von 1987 bis 1994; Gemeindepräsident Haslen: von 1995 bis 2001; Landrat: von 2001 bis 2009,11/30/2015,,Glarus Süd (GL),8/30/1961,
FALSE,Fritz,Hösli,m,Glaris,GL,Conseil national,Groupe de l'Union démocratique du Centre,V,Union Démocratique du Centre,UDC,,,,,4/17/1978,11/24/1991,Diesbach (GL),8/31/1922,4/10/2002
FALSE,Marcel,Hotz,m,Zurich,ZH,Conseil national,Groupe démocrate,DEM,Démocrates,Dém*,,,,,6/1/1970,11/28/1971,Zurich (ZH),7/7/1922,7/26/1989
FALSE,Marc-André,Houmard,m,Berne,BE,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,,,,11/26/1979,11/24/1991,Champoz (BE),4/11/1928,7/21/2014
FALSE,René-Albert,Houriet,m,Vaud,VD,Conseil national,Groupe du Parti du travail,T,Parti suisse du Travail,PST,,,,,9/11/1950,12/2/1951,Tramelan-Dessous (BE),6/13/1920,12/1/1979
FALSE,Helmut,Hubacher,m,Bâle-Ville,BS,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Krauchthal,Berne,"Gemeinde Legislative: Grosser Rat BS von 1956 bis 1968
Kantonale Legislative: Grosser Rat BS von 1956 bis 1968",12/4/1995,12/19/1997,Krauchthal (BE),4/15/1926,
FALSE,Helmut,Hubacher,m,Bâle-Ville,BS,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Krauchthal,Berne,"Gemeinde Legislative: Grosser Rat BS von 1956 bis 1968
Kantonale Legislative: Grosser Rat BS von 1956 bis 1968",9/16/1963,12/3/1995,Krauchthal (BE),4/15/1926,
FALSE,Harald,Huber,m,St-Gall,SG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/1/1947,12/13/1962,Winterthur (ZH),7/30/1912,4/10/1998
FALSE,Josef,Huber,m,Uri,UR,Conseil des Etats,,,Conservateurs,Cons*,,,,,7/6/1868,3/1/1877,Altdorf (UR),5/3/1832,10/4/1880
FALSE,Hans Jörg,Huber,m,Argovie,AG,Conseil des Etats,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,11/30/1987,12/3/1995,Hägglingen (AG),6/6/1932,1/7/2008
FALSE,Gabi,Huber,f,Uri,UR,Conseil national,Groupe radical-libéral,R,Parti radical-démocratique suisse,PRD,,Schattdorf,Uri,Exekutive der Gemeinde (Fürsorgerat) Altdorf: von Januar 1987 bis Dezember 1993; Legislative des Kantons (Landrätin): von Juni 1988 bis Mai 1996; Exekutive des Kantons (Regierungsrätin): von Juni 1996 bis Mai 2004 und von Juni 2002 bis Mai 2004 Landammann,12/1/2003,12/2/2007,Altdorf (UR),2/29/1956,
FALSE,Vinzenz,Huber,m,Lucerne,LU,Conseil national,Gauche,LG,Libéral,Lib*,,,,,11/4/1850,11/30/1851,Neuenkirch (LU),1/8/1821,8/30/1877
FALSE,Rudolf,Huber,m,Thurgovie,TG,Conseil des Etats,Groupe radical-démocratique,R,Parti radical-démocratique suisse,PRD,,,,,12/5/1921,1/8/1928,"Frauenfeld (TG),Diessenhofen (TG)",5/16/1867,1/8/1928
FALSE,Otto,Huber,m,St-Gall,SG,Conseil national,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,9/22/1936,12/3/1939,Kirchberg (SG),8/11/1876,1/17/1951
FALSE,Johann Josef,Huber,m,St-Gall,SG,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/6/1875,12/1/1878,Walenstadt (SG),12/29/1817,1/7/1897
FALSE,Gabi,Huber,f,Uri,UR,Conseil national,Groupe libéral-radical,RL,PLR.Les Libéraux-Radicaux,PLR,,Schattdorf,Uri,Exekutive der Gemeinde (Fürsorgerat) Altdorf: von Januar 1987 bis Dezember 1993; Legislative des Kantons (Landrätin): von Juni 1988 bis Mai 1996; Exekutive des Kantons (Regierungsrätin): von Juni 1996 bis Mai 2004 und von Juni 2002 bis Mai 2004 Landammann,12/5/2011,11/29/2015,Altdorf (UR),2/29/1956,
FALSE,Eugen,Huber,m,Berne,BE,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/1/1902,12/3/1911,Altstetten (ZH),7/13/1849,4/23/1923
FALSE,Gabi,Huber,f,Uri,UR,Conseil national,Groupe radical-libéral,RL,Parti radical-démocratique suisse,PRD,,Schattdorf,Uri,Exekutive der Gemeinde (Fürsorgerat) Altdorf: von Januar 1987 bis Dezember 1993; Legislative des Kantons (Landrätin): von Juni 1988 bis Mai 1996; Exekutive des Kantons (Regierungsrätin): von Juni 1996 bis Mai 2004 und von Juni 2002 bis Mai 2004 Landammann,12/3/2007,12/4/2011,Altdorf (UR),2/29/1956,
FALSE,Karl Adolf,Huber,m,Zurich,ZH,Conseil national,Gauche,LG,Libéral,Lib*,,,,,4/16/1849,12/6/1863,Wädenswil (ZH),6/28/1811,4/29/1889
FALSE,Karl Adolf,Huber,m,Zurich,ZH,Conseil national,Gauche,LG,Libéral,Lib*,,,,,4/16/1849,12/6/1863,Wädenswil (ZH),6/28/1811,4/29/1889
FALSE,Karl,Huber,m,Uri,UR,Conseil des Etats,Groupe conservateur-catholique,K,Conservateurs,Cons*,,,,,6/7/1915,5/3/1925,Altdorf (UR),11/4/1862,6/9/1934
FALSE,Johannes,Huber,m,St-Gall,SG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/1/1919,11/30/1947,"Uesslingen (TG),Töss (ZH)",5/25/1879,6/7/1948
FALSE,Johannes,Huber,m,St-Gall,SG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/1/1919,11/30/1947,"Uesslingen (TG),Töss (ZH)",5/25/1879,6/7/1948
FALSE,Johannes,Huber,m,St-Gall,SG,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/1/1919,11/30/1947,"Uesslingen (TG),Töss (ZH)",5/25/1879,6/7/1948
FALSE,Vinzenz,Huber,m,Lucerne,LU,Conseil national,Gauche,LG,Libéral,Lib*,,,,,7/5/1852,12/3/1854,Neuenkirch (LU),1/8/1821,8/30/1877
FALSE,Casimir,Huber,m,Berne,BE,Conseil national,Groupe indépendant,U,Alliance des Indépendants,AdI,,,,,9/17/1962,11/28/1971,Wittenbach (SG),2/1/1915,4/17/1974
FALSE,Eduard D.,Huber,m,Fribourg,FR,Conseil national,,,Parti radical-démocratique suisse,PRD,,,,,12/5/1881,11/30/1884,MORAT (FR),5/20/1818,2/9/1893
FALSE,Annemarie,Huber-Hotz,f,Berne,BE,,,,Parti radical-démocratique suisse,PRD,,Baar,Zoug,,12/15/1999,12/31/2007,"Kirchberg (SG),Baar (ZG)",8/16/1948,
FALSE,Johannes,Hubler,m,Berne,BE,Conseil national,Gauche,LG,Parti radical-démocratique suisse,PRD,,,,,12/1/1851,2/25/1858,Bätterkinden (BE),6/12/1816,2/25/1858
FALSE,Vreni,Hubmann,f,Zurich,ZH,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Kreuzlingen,Thurgovie,Gemeinderat der Stadt Zürich von 1982 bis 1995,12/4/1995,11/30/2003,"Zurich (ZH),Bichelsee (TG)",5/15/1944,
FALSE,Vreni,Hubmann,f,Zurich,ZH,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,Kreuzlingen,Thurgovie,Gemeinderat der Stadt Zürich von 1982 bis 1995,12/1/2003,12/2/2007,"Zurich (ZH),Bichelsee (TG)",5/15/1944,
FALSE,Johann Kaspar,Hug,m,Zurich,ZH,Conseil des Etats,Gauche démocratique,DL,Démocrates,Dém*,,,,,7/5/1869,12/1/1872,Bubikon (ZH),1/7/1821,7/19/1884
FALSE,Ernst,Huggenberger,m,Zurich,ZH,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,11/26/1979,11/27/1983,"Winterthur (ZH),Adlikon (ZH)",7/15/1924,2/6/2017
FALSE,August,Huggler,m,Berne,BE,Conseil national,Groupe socialiste,S,Parti socialiste suisse,PSS,,,,,12/3/1917,12/3/1939,Brienzwiler (BE),3/13/1877,4/20/1944
FALSE,Marianne,Huguenin,f,Vaud,VD,Conseil national,Non inscrit,-,Parti Suisse du travail,PdT,,Berne,Berne,Législatif communal: 1981 à 1996; Exécutif communal: depuis juin 1996; Législatif cantonal: avril 1990 à octobre 1999,12/1/2003,12/2/2007,Le Locle (NE),5/1/1950,
FALSE,Ruth,Humbel,f,Argovie,AG,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,marié(e),Baden,Argovie,Legislative des Kantons (Grossrätin): von April 1981 bis Oktober 2003,12/1/2003,12/2/2007,"Ittenthal (AG),Birmenstorf (AG)",7/23/1957,
FALSE,Ruth,Humbel,f,Argovie,AG,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,marié(e),Baden,Argovie,Legislative des Kantons (Grossrätin): von April 1981 bis Oktober 2003,9/15/2003,11/30/2003,"Ittenthal (AG),Birmenstorf (AG)",7/23/1957,
FALSE,Beda,Humbel,m,Argovie,AG,Conseil national,Groupe démocrate-chrétien,C,Parti démocrate-chrétien suisse,PDC,,,,,11/26/1979,8/31/1990,Birmenstorf (AG),11/20/1933,
